term	gene
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Vegfa
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Ccn1
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Nr4a3
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Jund
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Il1a
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Atf3
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Mstn
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Eif4e
HYPERTROPHY MODEL%WIKIPATHWAYS_20250210%WP202%MUS MUSCULUS	Il1r1
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Fads2
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Acsl1
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Elovl3
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Fasn
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Elovl1
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Scd2
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Acot1
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Acsl3
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Elovl6
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Acot2
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Elovl2
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Elovl5
OMEGA 9 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20250210%WP4351%MUS MUSCULUS	Fads1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Mt2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Calca
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Cysltr2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccl11
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Elmod2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Dpp9
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Edn1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Sftpc
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccl5
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccl4
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Mmp2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccl3
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Cma1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Bmp7
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Muc5b
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Mmp9
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Stn1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Timp1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Rtel1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ptx3
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Cxcl15
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccr3
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Igf1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Cxcl2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Plau
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Nfe2l2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Spp1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il12b
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Hgf
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Egf
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il5
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Tgfa
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Tnf
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Fgf2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Pdgfa
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Pdgfb
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il1b
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Skil
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Cebpb
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Tert
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il4
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Grem1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Eln
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccl2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il13
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccr2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Tgfb1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Smad7
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Fgf1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Il6
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Fgf7
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Ccn2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Dsp
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Hmox1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Atp11a
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Parn
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Sftpa1
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Fam13a
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Csf2
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Csf3
LUNG FIBROSIS%WIKIPATHWAYS_20250210%WP3632%MUS MUSCULUS	Mecp2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Agtr1a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Agtr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Bdkrb2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Rho
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adora2b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adora2a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry6
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adora3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ltb4r1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Rrh
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptgdr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr6
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr7
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr5b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr5a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Tbxa2r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptgfr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr2a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Nmur1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Avp
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptger4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gabbr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptger2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptger3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptger1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Mtnr1a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptafr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cysltr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry13
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry12
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	P2ry14
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Mas1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr50
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	F2rl1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	F2rl2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	F2rl3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra2a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra2c
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra2b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Hcar2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr65
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adrb2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adrb1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra1b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra1a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adrb3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Adra1d
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	F2r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Aplnr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Chrm1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Hrh1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Chrm3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Chrm2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Chrm4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Hrh2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Drd3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Drd4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Opn4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Opn3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccrl2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gper1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sucnr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr2c
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr2b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ptgir
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr1d
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr1f
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr1b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Htr1a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ackr3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr63
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cnr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ackr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cnr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g17
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cmklr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cckar
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ednrb
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cxcr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cxcr3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Npy1r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Npy5r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ntsr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ntsr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Trhr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Brs3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Fpr-s1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Mc2r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Oprd1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or10n1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Fshr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	C3ar1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr9
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cxcr4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr8
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cxcr5
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Oprl1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr6
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr87
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or13j1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr5
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b12c
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr83
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or10d1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Ccr3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b12i
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Galr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8c15
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Galr3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8c16
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cckbr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Galr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or2d3b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8d2b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Npy4r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8d1b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Cx3cr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Tcp10b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Lhcgr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Avpr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or11h4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sstr5
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Fpr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or6b9
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sstr4
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr19
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b12
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sstr3
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b40
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b39
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Mc1r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sstr2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or5p57
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or2ag2b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Sstr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or2c1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8b101
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Avpr1b
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or6e1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr12
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or10j5
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Mc5r
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Gpr45
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or2ag2
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Oprm1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Avpr1a
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or2ag1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g20
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g23
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g24
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	C5ar1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Fpr1
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g26
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Nmbr
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20250210%WP189%MUS MUSCULUS	Or8g27
